Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Port alive Duration (S),Connection Point,Packets Looked Up,Packets Matched,Label
1,1535,18979974,67086893,246515,1205,5,1,646523,646399,0
1,5151,101017374,142954627,250954,2610,4,1,663769,663634,0
1,2098,31601563,79724108,247188,1380,5,1,648822,648698,0
1,1283,37837044,22689532,238599,1160,5,1,509619,509538,0
3,416,6328981,6329462,428,146,5,3,3696,3591,2
4,350196,14878228,101355768,159532,2920,4,4,667483,667348,0
3,112,15527,15761,119,126,5,3,133586,133501,3
4,349066,14721987,31814954,155822,1195,5,4,646502,646378,0
1,6473,120089238,88598650,5990,2507,5,2,22567,22328,4
2,749,18925951,12654673,860,236,5,2,3412,3315,3
3,121236,68187470,82765970,318601,1777,5,3,994980,994856,0
1,182441,89693671,12744128,300362,2260,5,2,962126,961983,0
1,178103,13837842,12624908,299499,950,5,2,949670,949545,0
2,186665,39456651,36683041,120840,2100,4,2,514285,514200,0
2,132,17560,17560,132,141,5,2,270,208,3
3,553,12627849,29434,329,106,5,3,3981,3895,2
1,319507,164583117,133355330,321124,2937,4,1,1010310,1010175,0
1,6862,138883843,187718117,416212,2977,5,1,675562,675425,0
2,763,18926932,12647419,811,146,5,2,2136,2033,3
1,2340,50492776,50679888,3690,2066,5,1,8325,8244,1
1,180176,45468945,12687511,299955,1640,5,2,956842,956710,0
1,2254,44195154,74009477,410463,1527,5,1,652728,652602,0
4,225516,37381859,30531,231,281,5,5,451943,451833,3
4,1478,25296490,18978676,1111,601,5,4,4612,4501,1
1,4804,88410587,142930403,250670,2510,5,1,663007,662872,0
2,466,12622633,30762,339,126,4,2,3972,3916,2
4,349773,14782295,40469501,212008,1397,5,4,650710,650584,0
2,286089,119235437,25558668,305539,2150,5,4,960974,960835,0
3,2528,31711476,12843256,2618,1746,5,3,12256,12136,1
3,180508,171469072,75892298,154543,2260,5,3,659381,659246,0
1,10574,202187394,299248,2183,3267,5,3,18721,18476,4
4,305663,25576244,138199523,287268,2337,4,4,1001356,1001222,0
2,3501,82029657,86683834,411611,1797,4,2,656798,656672,0
3,121439,68207735,82785984,318798,1917,5,3,996156,996032,0
2,187754,45842688,55631846,121636,2520,4,2,518825,518737,0
1,316852,101486054,82782303,318137,2157,5,1,998450,998320,0
1,149,20120,20204,151,171,4,1,4062,3957,2
2,3420,75732649,86147155,248623,2100,5,2,657922,657791,0
4,193,18823,6315587,265,86,5,4,76672,76579,3
1,4327,107252211,85938510,242511,2580,5,1,519359,519271,0
1,180614,58088309,12700063,300046,1780,5,2,957953,957821,0
4,352752,46518501,97456141,216198,3027,4,4,676516,676379,0
2,601,12632870,6328978,420,146,5,2,1255,1151,3
2,3209,190066,25234438,855,176,4,2,4329,4225,2
1,227,15773,12630374,524,206,5,1,2266,2169,3
1,307,6312665,16318079,237653,830,4,1,507293,507217,0
1,4760,100990411,127202019,413437,2277,5,1,665153,665018,0
2,511,6344595,6360679,746,386,5,2,2161,2051,1
3,1470,19027413,25362793,2114,1172,5,4,9329,9132,4
2,190,24946,33417,312,226,5,2,1847,1745,3
1,2079,37891661,73999960,410339,1507,5,1,652407,652281,0
3,124631,125102651,133377487,321818,3057,5,3,1012574,1012439,0
3,123341,106116932,103631412,320346,2557,5,3,1005749,1005614,0
3,1750,19044653,19043403,1727,1081,5,3,6434,6316,1
1,4014,75773377,117660225,249453,2070,5,1,657579,657448,0
4,305637,25572630,134515351,287087,2297,4,4,1001053,1000919,0
1,76621,10445417,18342,139,151,5,1,77032,76928,3
1,316407,93066719,70130437,317396,1767,5,1,994679,994555,0
1,4774,88408331,141875605,250609,2470,5,1,662585,662450,0
1,3117,63129525,82226010,4871,2232,5,1,15246,15116,1
1,4589,88395804,130305611,250194,2310,4,1,660288,660153,0
4,6282,119262644,69631741,4619,2366,4,4,17021,16894,1
4,304233,19124170,43344787,281149,967,5,4,982931,982815,0
1,1234,166275,50678045,3851,1786,5,1,13801,13670,1
1,528,6327817,18939190,805,166,5,1,160401,160298,3
1,5656,76016697,164226141,7946,2856,5,1,19439,19306,1
2,185298,26747177,23996387,119806,1390,5,2,510775,510694,0
1,517,6327138,29223358,245043,905,5,1,643323,643207,0
1,46222,2504813,8451973,39766,116,5,1,86381,86284,3
2,1388,37858785,25259263,1146,281,4,2,2951,2833,3
3,161,21326,23956393,94197,181,5,4,94673,94556,3
1,318536,141054501,114387663,320001,2587,5,1,1006310,1006175,0
2,188,6304574,25249,242,146,4,2,2058,1961,3
4,349996,14850428,82409389,158692,2610,4,4,663769,663634,0
4,23864,1298271,13882373,23855,66,5,4,48072,47982,3
2,138,18988,19072,140,161,5,2,284,220,2
2,284314,93918892,25494567,305022,1520,5,4,955685,955553,0
2,884,18935252,18961123,1070,251,5,2,3200,3104,3
2,186724,39464813,36691203,120899,2190,5,2,515300,515215,0
3,858,12655131,12642452,678,246,5,3,4206,4103,3
4,266,6315556,12063,91,86,5,4,567,477,2
1,6862,138883843,187723717,416252,3037,5,1,676534,676397,0
4,349192,14738919,38135365,156121,1380,5,4,648822,648698,0
2,285,6318108,14507,103,116,5,3,897,794,2
3,3608,56931420,44323217,3217,1306,5,3,11774,11653,1
3,92084,17577722,23675635,88478,176,5,3,181273,181175,3
4,304490,19150375,55989355,281924,1157,5,4,985285,985162,0
3,179342,133636068,138219634,288786,2157,4,3,662475,662344,0
3,122341,87163243,89150217,319578,2327,5,3,1001286,1001152,0
2,3649,69456701,116259417,416475,1747,4,2,994351,994227,0
4,304895,25477205,68655388,283022,1327,5,4,987979,987855,0
1,118,16268,16352,120,131,5,1,4966,4852,2
1,884,94151,68440,505,742,5,2,3873,3746,1
3,177417,114603851,44309114,153151,1620,5,3,651743,651619,0
2,6952,126307000,213874300,420932,2897,4,2,1009224,1009089,0
3,119880,42912081,63793662,317414,1417,4,3,990042,989918,0
1,354,24437,36087915,408295,1007,5,1,644038,643918,0
1,2032,44180199,44349031,3253,1887,4,1,6509,6433,1
1,4451,111848129,85951996,242650,2670,5,1,519849,519761,0
2,3575,69451797,112056197,416352,1737,4,2,994045,993921,0
1,4735,101051727,140349,1040,1502,5,3,8789,8568,4
1,4937,93400315,142939343,250776,2550,5,1,663293,663158,0
2,188612,64792166,61966913,122036,2870,4,2,521426,521338,0
2,148,19302,26990,256,161,5,2,983,917,3
1,1112,18951124,31696620,2361,1687,4,1,9348,9222,1
1,177793,13811798,12614968,299424,840,5,2,948743,948619,0
3,4163,19123073,6342859,575,216,5,3,5208,5092,2
3,180722,160621679,195047137,291452,2607,4,3,669211,669075,0
1,850,6345384,8952,63,56,5,1,1756,1658,2
4,349178,14723399,27810777,211171,997,5,4,644017,643898,0
1,2029,56762700,35389023,239785,1930,5,1,513138,513056,0
3,121686,74521240,82803073,318975,2027,5,3,996931,996804,0
2,2650,63096755,60886174,247468,1760,5,2,653174,653050,0
1,313,6322164,18646,137,156,5,1,6194,6094,2
1,1995,31594468,73419347,247005,1365,5,1,648522,648398,0
1,3389,75730783,69633063,4913,2397,5,1,17191,17059,1
3,183682,209469042,113808522,156491,2990,5,3,668190,668055,0
2,3985,88354159,98261245,249300,2290,5,2,659692,659557,0
2,878,102796,19028256,1612,947,5,2,4062,3938,1
2,287,6311345,6325657,396,111,5,2,104064,103966,3
3,13511,271591638,38182576,4182,3307,5,4,32484,32239,4
1,316640,101471468,70163535,317703,2027,5,1,996931,996804,0
1,65430,9830701,16141866,65606,126,5,1,131811,131753,3
4,352734,46515999,97453341,216178,2997,4,4,675907,675770,0
2,548,18912052,17359021,412245,777,5,2,979897,979781,0
1,756,18926438,22649392,238150,960,5,1,508507,508430,0
1,240,16640,29775259,408050,907,5,1,642421,642302,0
1,1994,50469106,31771742,3178,2096,5,1,13761,13635,1
4,304981,25488965,87602306,283989,1457,5,4,990407,990283,0
1,3415,82017768,69701670,5265,3027,5,2,12074,11907,4
1,589,40517,48705979,408724,1127,5,1,645701,645577,0
2,284346,93923340,25499015,305054,1570,5,4,956206,956074,0
3,124223,112487585,133354113,321537,2967,5,3,1010958,1010823,0
2,128,8940,6316436,270,96,5,2,1461,1364,3
1,315717,76242183,57483613,316608,1547,5,1,991817,991693,0
3,109,14477,2707120,49946,111,5,3,50264,50167,3
3,176668,95669878,44285383,152926,1440,4,3,649793,649669,0
2,1035,25237083,36118805,408738,1017,5,2,644062,643942,0
4,267,27891,12634825,612,171,5,4,2167,2072,3
3,123703,106151822,127033662,321240,2777,5,3,1008352,1008217,0
4,349161,14734707,38131123,156090,1335,5,4,648465,648341,0
2,2476,56793328,60877514,247348,1750,4,2,652868,652744,0
1,200,19164,39333,605,76,5,1,957,865,2
4,351920,40148126,91062812,215037,2547,5,4,668539,668403,0
1,3996,94639502,82346592,5995,3307,5,2,13576,13405,4
1,52657,2854230,2845233,52523,91,5,1,105363,105268,3
3,181717,196729847,88545620,155393,2520,5,3,663025,662890,0
2,270,6316685,13117,93,101,5,3,549,450,2
2,3046,69410146,69706106,5216,3217,5,3,25179,24950,4
2,3143,50636866,50700120,4063,1926,5,2,9765,9687,1
2,412,39941,12631042,529,211,4,2,1795,1735,2
4,4823,82178097,63263635,3822,1886,5,4,13461,13341,1
1,4501,113555638,85955093,242686,2680,5,1,519945,519857,0
1,572,12622383,12651661,808,256,5,1,4047,3941,3
2,6481,165072219,124693942,414737,2797,4,2,671838,671701,0
2,184792,20405449,23965293,119579,1050,5,2,509195,509115,0
4,6798,120099726,31813980,3381,2726,5,4,18058,17930,1
1,2028,56762630,35369983,239649,1720,4,1,512292,512211,0
2,113,15005,14963,112,116,5,2,107447,107390,3
4,351876,40142010,91056372,214991,2477,5,4,668011,667875,0
1,3525,75740246,82252118,5152,2407,4,1,10235,10155,1
1,589,40517,48710501,408757,1177,4,1,646595,646470,0
2,620,6348611,29509,211,276,5,2,2965,2854,3
2,2540,63089222,61403714,410274,1307,4,2,649755,649629,0
2,2865,63111537,73507520,247919,1920,5,2,655750,655625,0
1,2029,56762700,35375583,239689,1780,5,1,512545,512463,0
2,69,9232,17171,183,61,5,2,1562,1474,2
2,3387,82021837,80372287,411379,1707,5,2,655172,655046,0
1,318998,158256690,114421814,320383,2757,5,1,1008251,1008116,0
3,177036,101992508,44297143,153010,1570,5,3,651081,650957,0
3,1863,19075429,38009667,2734,1621,5,4,11364,11150,4
4,348679,14680226,21487704,210846,787,5,4,641357,641239,0
2,75216,16660806,18394,131,156,5,2,150880,150776,3
4,348621,14672746,15169476,210508,707,4,5,640633,640515,0
2,286672,125572039,25569294,305613,2260,5,4,962126,961983,0
2,2673,156248,19784,141,171,5,3,4192,4093,2
2,2548,12736797,153991,2550,156,5,2,5086,5024,2
3,3103,44314952,50627225,3429,1296,5,3,10037,9906,1
4,3303,12781700,20528,156,171,5,5,6749,6649,2
3,176006,76749801,75080236,286012,1417,5,3,651027,650901,0
1,5270,101025541,149261367,251151,2650,4,1,664338,664203,0
1,315891,82545609,57501154,316790,1657,5,1,992868,992744,0
2,184806,20407409,23967253,119593,1070,5,2,509221,509141,0
1,49232,2660645,8890122,47920,106,5,1,97249,97192,3
2,947,25230955,22943229,245202,915,5,2,643344,643228,0
1,180909,64408647,12717091,300169,1970,4,2,959225,959092,0
1,3856,50709772,56974352,3900,2476,5,1,11972,11833,1
3,179287,146205528,56954895,153831,1970,5,3,656434,656306,0
1,319219,158271869,127036614,320787,2847,5,1,1008992,1008857,0
4,306477,38239570,169832417,289466,2877,5,4,1009084,1008949,0
3,118935,30252510,51148454,316679,1157,5,3,985285,985162,0
3,183063,209416800,99212628,155952,2780,5,3,666543,666408,0
3,175416,70409582,25336036,151960,1255,4,3,647183,647059,0
2,545,6329196,19000445,1272,836,5,2,5648,5536,1
4,350392,21131625,59441307,213201,1737,5,4,655712,655586,0
4,5472,88554412,88523020,4973,2311,5,5,20445,20221,4
3,171,15697,6311357,230,46,5,3,584,498,2
3,180483,154570850,195018186,291105,2497,5,3,668139,668003,0
3,1862,12764508,12733422,1409,1171,5,4,7229,7105,1
1,2646,63096502,60631557,240746,2160,5,1,514971,514886,0
2,7182,182946112,137331877,415462,2907,4,2,674557,674420,0
1,4589,88395804,130312891,250246,2390,4,1,661089,660954,0
3,180251,152584256,182398668,290640,2397,5,3,667294,667158,0
2,4918,75916338,31775153,3157,2242,5,3,13726,13583,1
1,317,27669,11853,86,86,5,1,1272,1172,2
2,185259,26741815,23991025,119767,1330,5,2,510697,510616,0
1,3344,63799952,98720570,248629,1885,5,1,655408,655284,0
4,749,12646421,25414,193,226,5,5,1709,1615,3
2,3501,82029657,86681874,411597,1777,5,2,656346,656220,0
3,176889,89401173,81406835,286410,1587,4,3,653800,653674,0
2,5682,126219886,136698407,251357,2780,5,2,666543,666408,0
2,283669,81286323,25483641,304942,1400,4,4,954421,954289,0
2,4556,85116817,143628984,417766,2137,5,2,998132,998002,0
1,258,27061,12649406,827,166,4,1,1386,1280,3
3,4873,75913970,69608903,4647,1776,5,3,15993,15872,1
4,6170,107461393,31782304,3098,2456,5,4,16311,16183,1
3,179846,158834308,63273089,154110,2130,5,3,657982,657851,0
2,3325,69434408,97733564,415893,1647,5,2,992737,992613,0
2,4235,69561066,189419,1401,2046,5,3,13211,13085,1
4,350118,14867386,101344848,159454,2800,4,4,666963,666828,0
1,2158,56771897,31763555,3184,1937,4,1,13076,12949,1
3,2600,12740900,6336659,529,146,5,3,3378,3262,2
4,350733,27458338,62886674,213573,1997,5,4,659190,659062,0
3,7114,120112734,12822892,2121,2102,5,4,18303,18069,4
1,3384,94080420,44451162,4426,2306,5,1,16485,16350,1
2,6641,126285585,196111368,420193,2517,5,2,1005168,1005033,0
3,315,6323187,28169,267,171,5,3,1296,1196,2
2,1116,31533940,30001772,412977,997,5,2,983031,982915,0
3,180314,152589310,184633686,290724,2417,5,3,667443,667307,0
1,404,6319353,12600886,576,136,5,1,1766,1668,3
4,305984,31900176,159004058,288498,2567,5,4,1005989,1005854,0
1,4531,100975294,101223275,6327,2696,5,1,24312,24183,1
2,7309,132623077,225708717,421420,2997,5,2,1011563,1011428,0
2,434,6331213,27569,257,171,5,2,956,849,2
3,121419,68204955,82783204,318778,1887,4,3,996096,995972,0
2,286973,131360736,25570962,305625,2280,5,4,962460,962317,0
3,1988,31633608,94012,779,912,4,4,5971,5805,4
4,305545,25559502,119235993,286093,2157,5,4,998450,998320,0
3,3681,44430916,75971744,4897,3076,5,4,22212,21985,4
2,359,12607748,29068,327,106,5,2,3861,3774,2
1,582,12623019,12642726,727,176,5,1,2468,2360,2
4,1229,6417998,96032,765,961,4,5,5934,5770,4
2,187481,45819340,49319461,121398,2420,4,2,518314,518226,0
3,635,42096,6337834,697,66,5,3,1702,1617,2
2,3885,88347855,82288624,5559,2536,5,2,23268,23139,1
2,184344,14072105,5031366,118874,800,5,2,506956,506880,0
2,186466,39436005,36661931,120634,1950,5,2,513166,513084,0
1,2029,56762700,35387343,239773,1910,5,1,512927,512845,0
2,4188,75785402,137302227,417338,2007,5,2,996895,996768,0
1,2079,37891661,73999120,410333,1497,5,1,652389,652263,0
2,188548,64783206,61957953,121972,2770,5,2,520521,520433,0
2,1323,25286669,63238,492,641,5,2,3470,3348,1
2,792,18939827,53650,621,196,5,2,2743,2630,3
2,4948,107295022,124055574,250585,2630,5,2,663805,663670,0
2,3420,75732649,86150795,248649,2140,5,2,658000,657869,0
4,1806,37886418,28284,214,256,5,5,4356,4248,3
3,177,23566,31571015,1491,206,4,3,2015,1908,3
2,184920,20423005,23982779,119706,1240,5,2,510016,509935,0
1,4293,82084028,123988042,249855,2250,5,1,659312,659177,0
3,177021,94129129,81407675,286416,1597,4,3,654009,653883,0
1,184618,133919007,12813906,300864,3040,5,2,969556,969412,0
3,173521,26223743,11937894,283046,897,5,3,642400,642282,0
2,712,6354089,25256810,1125,256,5,2,2120,2053,3
1,1420,19029944,117267,857,1256,5,1,7298,7165,1
2,7303,182954395,143640558,415673,2967,5,2,675273,675136,0
2,2729,50519206,93095776,415311,1417,4,2,990042,989918,0
3,140149,32762221,12657841,892,256,5,3,279264,279160,3
4,7392,126426604,94877805,5745,2427,5,4,17819,17687,1
4,348628,14673622,15170358,210515,717,5,4,640653,640535,0
1,312,33271,25374131,119861,221,5,1,121649,121534,3
2,890,118157,19042701,1637,1251,5,4,7801,7586,4
1,468,32234,42394362,408491,1037,5,1,644622,644499,0
3,350,42197,40265,326,386,5,4,1748,1632,1
2,2421,50498437,57012948,4065,2407,4,2,17495,17363,1
3,178780,127300757,128878340,288351,2047,5,3,660140,660012,0
3,174245,45154623,30884827,284000,1047,4,3,644938,644815,0
2,823,44738,55151,896,76,5,2,2434,2349,2
4,304954,25485309,81295289,283789,1417,4,4,990042,989918,0
2,3809,57009068,88580736,5903,2686,5,2,13878,13796,1
1,2012,37883440,56910743,3237,1502,5,2,11159,10952,4
1,5667,119927306,149840030,414591,2587,5,1,669069,668933,0
1,5443,107328902,149275298,251306,2720,4,1,665411,665276,0
2,615,6343236,12639534,691,214,5,4,2168,2020,4
2,186484,39438525,36664451,120652,1980,5,2,513486,513404,0
1,221,6306896,25790,289,116,5,1,1222,1130,1
4,302,6317333,20821,245,76,5,4,690,605,1
3,182892,209417980,239241314,293403,3037,5,3,676534,676397,0
1,2816,56816700,86640439,411089,1637,5,1,654455,654329,0
2,144,18972,12632896,595,156,5,2,992,889,3
4,305727,25585140,144542374,287950,2437,5,4,1003429,1003295,0
2,188716,64806726,61981473,122140,3030,5,2,522300,522212,0
1,7699,157906192,204548,1502,2212,5,3,13404,13166,4
1,187,25046,24836,182,226,5,1,113325,113218,3
3,181601,178911578,220296845,292518,2837,5,3,672769,672632,0
2,535,18911293,46660,513,206,4,2,214721,214620,3
4,348670,14679072,21486822,210839,777,4,4,641337,641219,0
3,119530,36592103,63777761,317248,1317,4,3,987747,987623,0
1,239,16570,29765683,407976,807,5,1,641401,641283,0
3,2096,19009600,20828,152,181,4,3,2930,2826,2
2,51,7090,6812,49,36,5,2,13651,13555,3
2,2714,69392625,61414599,410406,1347,4,2,650115,649989,0
1,3385,50644319,82153324,4552,1746,5,1,11502,11377,1
4,2150,131349,12707592,2051,116,5,4,4956,4857,2
2,2541,31632283,94849740,5074,2826,5,2,20424,20296,1
1,5205,138769909,86004507,243271,2880,4,1,521538,521450,0
3,281,6318097,21186,200,116,5,3,601,510,2
2,1418,31554462,48918743,413546,1077,4,2,984557,984435,0
4,350339,21124355,59423133,212990,1657,5,4,654665,654539,0
2,146,19324,19282,145,161,4,2,5238,5169,2
1,182877,96025510,12764700,300510,2490,5,2,964402,964258,0
2,6695,126289424,200445130,420309,2527,5,2,1005466,1005331,0
4,351443,40102192,91028784,214737,2257,4,4,664552,664417,0
2,185949,33100762,36645621,120517,1770,5,2,512532,512451,0
4,305643,25573464,138192763,287188,2307,5,4,1001250,1001116,0
3,183670,209467374,113806842,156479,2970,5,3,668154,668019,0
2,4191,69577509,56986181,4064,1942,5,3,16365,16138,4
4,3075,50604663,31680153,2363,1316,4,4,8892,8772,1
3,118424,17623708,51110440,316284,917,5,3,982008,981892,0
1,856,11475667,18959208,1027,266,4,1,2462,2352,3
3,122329,87161575,89148271,319564,2307,5,3,1001250,1001116,0
1,1428,18972616,60777139,246294,1135,4,1,645807,645683,0
3,5470,82277142,226500,1668,2456,5,4,14860,14727,1
2,186107,33114299,36650941,120555,1830,5,2,512729,512647,0
2,956,6389759,18988682,1192,732,5,2,3743,3626,1
2,187250,39507859,49311341,121340,2330,4,2,517670,517582,0
3,356,34060,31560330,1356,166,5,3,2741,2636,3
3,2609,31717280,17702548,2754,1756,5,3,12455,12335,1
3,181703,196727901,88543660,155379,2500,5,3,662989,662854,0
1,2747,63103188,66673405,240917,2180,5,1,515253,515168,0
4,305584,25565360,119249602,286245,2217,5,4,999306,999172,0
4,348910,14700890,25443111,154804,965,5,4,643737,643621,0
2,186458,39434885,36660811,120626,1940,5,2,513152,513070,0
4,305765,25590422,152825851,288284,2497,5,4,1004620,1004485,0
1,129115,6977056,25892016,129517,246,4,1,260442,260340,3
3,4524,50775159,44464105,4235,2896,5,3,20072,19944,1
1,116,8137,6334738,409,286,5,1,282623,282510,3
1,1833,19070936,142287,1037,1536,5,1,8426,8292,1
2,289554,169839086,38240682,306485,2890,5,4,968153,968009,0
3,468,12623179,6319633,289,131,5,3,1530,1433,2
1,869,12654219,25252313,1083,216,5,1,2326,2225,3
2,947,25230955,22944993,245216,935,5,2,643392,643276,0
1,2029,56762700,35388183,239779,1920,5,1,512953,512871,0
1,2338,44196514,63315294,4217,2527,5,2,16071,15848,4
2,3017,75705193,50687222,3981,1766,5,2,15786,15665,1
1,64134,16051606,3472416,64096,101,5,1,129008,128913,3
1,1138,11481558,44226633,2097,906,5,1,3864,3792,1
3,173736,32532597,18261835,283478,957,5,3,643607,643488,0
2,287355,138207586,25579858,305689,2380,5,4,963300,963156,0
4,305669,25577078,138204528,287333,2347,5,4,1001558,1001424,0
2,819,12647239,19037662,2639,131,4,2,3452,3389,2
2,2714,69392625,61416321,410419,1367,5,2,650373,650247,0
1,3721,69461799,111338432,249097,1945,5,1,656397,656270,0
1,12,1016,12099,90,86,5,1,559,474,3
4,2816,38021318,6473310,1485,1726,5,4,11157,11028,1
2,1473,37587733,42446253,409182,1137,5,2,645959,645834,0
4,305504,25553900,112927244,285880,2097,5,4,997631,997501,0
2,1998,44177928,44394745,3573,2377,5,2,16356,16225,1
2,188,6304558,17160377,407695,737,5,2,640691,640573,0
2,758,12647599,12647476,757,231,5,2,4912,4808,2
3,175964,76745731,74027397,285965,1397,5,3,650710,650584,0
2,284614,100239638,25511609,305146,1710,5,4,957202,957070,0
4,305623,25570684,128210256,286901,2277,5,4,1000718,1000584,0
3,90,12409,6315811,264,91,5,3,1548,1451,2
2,185404,26761821,36625657,120373,1550,5,2,511843,511762,0
4,30463,14211244,10553,77,71,5,5,60957,60859,3
3,177960,114651003,112960236,287655,1817,5,3,657127,657001,0
2,3782,88340443,93010039,412002,1967,5,2,658538,658411,0
2,289125,169803312,36258123,306339,2750,4,4,966511,966367,0
3,623,18923930,28690,317,106,5,3,2504,2408,2
1,1241,25263813,25832,188,236,4,1,3216,3106,3
