Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped,Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label
4,3303,12781700,20528,156,171,0,0,0,0,96,5524,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,8,6749,6649,-1,2
3,176006,76749801,75080236,286012,1417,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,651027,650901,-1,0
1,5270,101025541,149261367,251151,2650,0,0,0,0,0,0,280,2,4,0,0,0,0,1,630330,6303306,630330,6303306,630330,1,0,8,664338,664203,-1,0
1,315891,82545609,57501154,316790,1657,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,992868,992744,-1,0
2,184806,20407409,23967253,119593,1070,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,509221,509141,-1,0
1,49232,2660645,8890122,47920,106,0,0,0,0,5054,272916,273476,5058,5,0,0,0,0,1,0,0,0,0,0,1,0,6,97249,97192,-1,3
2,947,25230955,22943229,245202,915,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,1,0,4,643344,643228,-1,0
1,180909,64408647,12717091,300169,1970,0,0,0,0,2,278,556,4,4,0,0,0,0,2,0,0,0,0,0,1,0,5,959225,959092,-1,0
1,3856,50709772,56974352,3900,2476,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,11972,11833,-1,1
3,179287,146205528,56954895,153831,1970,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,656434,656306,-1,0
1,319219,158271869,127036614,320787,2847,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,1008992,1008857,-1,0
4,306477,38239570,169832417,289466,2877,0,0,0,0,4,556,2806,40,5,0,0,0,0,4,205,2058,205,2058,205,1,0,5,1009084,1008949,-1,0
3,118935,30252510,51148454,316679,1157,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,985285,985162,-1,0
3,183063,209416800,99212628,155952,2780,0,0,0,0,72,4918,4333592,119,5,0,0,0,0,3,420196,4201968,420196,4201968,420196,1,0,6,666543,666408,-1,0
3,175416,70409582,25336036,151960,1255,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,6,647183,647059,-1,0
2,545,6329196,19000445,1272,836,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,5648,5536,-1,1
4,350392,21131625,59441307,213201,1737,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,8,655712,655586,-1,0
4,5472,88554412,88523020,4973,2311,0,0,0,0,2,278,502,5,5,0,0,0,0,5,0,0,0,0,0,1,0,5,20445,20221,-1,4
3,171,15697,6311357,230,46,0,0,0,0,3,320,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,584,498,-1,2
3,180483,154570850,195018186,291105,2497,0,0,0,0,65,1970730,3946,55,5,0,0,0,0,3,285,2850,285,2850,285,1,0,6,668139,668003,-1,0
3,1862,12764508,12733422,1409,1171,0,0,0,0,2,278,278,2,5,0,0,0,0,4,754,13699,754,13699,754,1,0,507,7229,7105,-1,1
1,2646,63096502,60631557,240746,2160,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,6303351,0,6303351,0,1,0,6,514971,514886,-1,0
2,7182,182946112,137331877,415462,2907,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,6,674557,674420,-1,0
1,4589,88395804,130312891,250246,2390,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,6,661089,660954,-1,0
3,180251,152584256,182398668,290640,2397,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,6303287,0,6303287,0,1,0,8,667294,667158,-1,0
2,4918,75916338,31775153,3157,2242,0,0,0,0,65,4713,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,13726,13583,-1,1
1,317,27669,11853,86,86,0,0,0,0,48,3591,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,7,1272,1172,-1,2
2,185259,26741815,23991025,119767,1330,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,510697,510616,-1,0
1,3344,63799952,98720570,248629,1885,0,0,0,0,33,657752,2626,35,5,0,0,0,0,1,0,0,0,0,0,1,0,6,655408,655284,-1,0
4,749,12646421,25414,193,226,0,0,0,0,3,348,280,2,5,0,0,0,0,5,0,0,0,0,0,1,0,4,1709,1615,-1,3
2,3501,82029657,86681874,411597,1777,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,8,656346,656220,-1,0
3,176889,89401173,81406835,286410,1587,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,1,0,8,653800,653674,-1,0
2,5682,126219886,136698407,251357,2780,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,666543,666408,-1,0
2,283669,81286323,25483641,304942,1400,0,0,0,0,62,4660,278,2,4,0,0,0,0,4,417,6318787,417,6318787,417,1,0,6,954421,954289,-1,0
2,4556,85116817,143628984,417766,2137,0,0,0,0,88,3020678,4866,69,5,0,0,0,0,2,0,0,0,0,0,1,0,8,998132,998002,-1,0
1,258,27061,12649406,827,166,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,5,1386,1280,-1,3
3,4873,75913970,69608903,4647,1776,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,15993,15872,-1,1
4,6170,107461393,31782304,3098,2456,0,0,0,0,66,4925,5121101,132,5,0,0,0,0,4,0,0,0,0,0,1,0,6,16311,16183,-1,1
3,179846,158834308,63273089,154110,2130,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,657982,657851,-1,0
2,3325,69434408,97733564,415893,1647,0,0,0,0,73,4838,4596130,125,5,0,0,0,0,2,0,0,0,0,0,1,0,6,992737,992613,-1,0
2,4235,69561066,189419,1401,2046,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,4,13211,13085,-1,1
4,350118,14867386,101344848,159454,2800,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,6303353,0,6303353,0,1,0,8,666963,666828,-1,0
1,2158,56771897,31763555,3184,1937,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,7218,0,7218,0,1,0,6,13076,12949,-1,1
3,2600,12740900,6336659,529,146,0,0,0,0,96,5524,598,5,5,0,0,0,0,3,52609,6303570,52609,6303570,52609,1,0,8,3378,3262,-1,2
4,350733,27458338,62886674,213573,1997,0,0,0,0,4,556,3414702,98,5,0,0,0,0,4,275799,2757998,275799,2757998,275799,1,0,9,659190,659062,-1,0
3,7114,120112734,12822892,2121,2102,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,18303,18069,-1,4
1,3384,94080420,44451162,4426,2306,0,0,0,0,151,5777348,5976,88,5,0,0,0,0,1,0,0,0,0,0,1,0,9,16485,16350,-1,1
2,6641,126285585,196111368,420193,2517,0,0,0,0,53,3518,1971008,67,5,0,0,0,0,2,0,0,0,0,0,1,0,9,1005168,1005033,-1,0
3,315,6323187,28169,267,171,0,0,0,0,51,1576795,3011,37,5,0,0,0,0,3,271,7891,271,7891,271,1,0,9,1296,1196,-1,2
2,1116,31533940,30001772,412977,997,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,983031,982915,-1,0
3,180314,152589310,184633686,290724,2417,0,0,0,0,53,3664,2233618,74,5,0,0,0,0,3,197044,1970444,197044,1970444,197044,1,0,6,667443,667307,-1,0
1,404,6319353,12600886,576,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,1766,1668,-1,3
4,305984,31900176,159004058,288498,2567,0,0,0,0,4,556,1839460,62,5,0,0,0,0,4,131402,1314028,131402,1314028,131402,1,0,7,1005989,1005854,-1,0
1,4531,100975294,101223275,6327,2696,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,24312,24183,-1,1
2,7309,132623077,225708717,421420,2997,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,1011563,1011428,-1,0
2,434,6331213,27569,257,171,0,0,0,0,30,657924,2417,28,5,0,0,0,0,2,212,7417,212,7417,212,1,0,6,956,849,-1,2
3,121419,68204955,82783204,318778,1887,0,0,0,0,2,278,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,5,996096,995972,-1,0
2,286973,131360736,25570962,305625,2280,0,0,0,0,152,5777560,556,4,5,0,0,0,0,4,564593,5663023,564593,5663023,564593,1,0,6,962460,962317,-1,0
3,1988,31633608,94012,779,912,0,0,0,0,120,4988802,3988,56,4,0,0,0,0,4,0,0,0,0,0,1,0,6,5971,5805,-1,4
4,305545,25559502,119235993,286093,2157,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,8,998450,998320,-1,0
3,3681,44430916,75971744,4897,3076,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,1,0,7,22212,21985,-1,4
2,359,12607748,29068,327,106,0,0,0,0,107,4201655,4944,66,5,0,0,0,0,2,0,0,0,0,0,1,0,8,3861,3774,-1,2
1,582,12623019,12642726,727,176,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,2468,2360,-1,2
4,1229,6417998,96032,765,961,0,0,0,0,4,556,560,4,4,0,0,0,0,5,0,0,0,0,0,1,0,6,5934,5770,-1,4
2,187481,45819340,49319461,121398,2420,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,1,0,4,518314,518226,-1,0
3,635,42096,6337834,697,66,0,0,0,0,99,5835,5835,99,5,0,0,0,0,3,507,6327437,507,6327437,507,1,0,8,1702,1617,-1,2
2,3885,88347855,82288624,5559,2536,0,0,0,0,78,5425,5383647,138,5,0,0,0,0,2,0,0,0,0,0,1,0,8,23268,23139,-1,1
2,184344,14072105,5031366,118874,800,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,506956,506880,-1,0
2,186466,39436005,36661931,120634,1950,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,513166,513084,-1,0
1,2029,56762700,35387343,239773,1910,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,512927,512845,-1,0
2,4188,75785402,137302227,417338,2007,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,996895,996768,-1,0
1,2079,37891661,73999120,410333,1497,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,652389,652263,-1,0
2,188548,64783206,61957953,121972,2770,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,520521,520433,-1,0
2,1323,25286669,63238,492,641,0,0,0,0,82,3020487,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,3470,3348,-1,1
2,792,18939827,53650,621,196,0,0,0,0,84,3020765,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,7,2743,2630,-1,3
2,4948,107295022,124055574,250585,2630,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,663805,663670,-1,0
2,3420,75732649,86150795,248649,2140,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,658000,657869,-1,0
4,1806,37886418,28284,214,256,0,0,0,0,5,759,560,4,5,0,0,0,0,5,0,0,0,0,0,1,0,6,4356,4248,-1,3
3,177,23566,31571015,1491,206,0,0,0,0,4,560,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,6,2015,1908,-1,3
2,184920,20423005,23982779,119706,1240,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,510016,509935,-1,0
1,4293,82084028,123988042,249855,2250,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,8,659312,659177,-1,0
3,177021,94129129,81407675,286416,1597,0,0,0,0,130,4727678,280,2,4,0,0,0,0,3,0,0,0,0,0,1,0,8,654009,653883,-1,0
1,184618,133919007,12813906,300864,3040,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,5,969556,969412,-1,0
3,173521,26223743,11937894,283046,897,0,0,0,0,147,5777453,5903,83,5,0,0,0,0,3,621,7417,621,7417,621,1,0,6,642400,642282,-1,0
2,712,6354089,25256810,1125,256,0,0,0,0,5,759,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,2120,2053,-1,3
1,1420,19029944,117267,857,1256,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,7298,7165,-1,1
2,7303,182954395,143640558,415673,2967,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,675273,675136,-1,0
2,2729,50519206,93095776,415311,1417,0,0,0,0,0,0,278,2,4,0,0,0,0,2,630330,6303304,630330,6303304,630330,1,0,7,990042,989918,-1,0
3,140149,32762221,12657841,892,256,0,0,0,0,6,640,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,279264,279160,-1,3
4,7392,126426604,94877805,5745,2427,0,0,0,0,2,278,560,4,5,0,0,0,0,4,-728,0,-728,0,-728,1,0,6,17819,17687,-1,1
4,348628,14673622,15170358,210515,717,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,6303306,0,6303306,0,1,0,6,640653,640535,-1,0
1,312,33271,25374131,119861,221,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,7,121649,121534,-1,3
2,890,118157,19042701,1637,1251,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,5,7801,7586,-1,4
1,468,32234,42394362,408491,1037,0,0,0,0,0,0,560,4,5,0,0,0,0,1,630328,6303286,630328,6303286,630328,1,0,8,644622,644499,-1,0
3,350,42197,40265,326,386,0,0,0,0,4,560,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,4,1748,1632,-1,1
2,2421,50498437,57012948,4065,2407,0,0,0,0,61,4302,4727278,123,4,0,0,0,0,2,197037,1970378,197037,1970378,197037,1,0,6,17495,17363,-1,1
3,178780,127300757,128878340,288351,2047,0,0,0,0,4,556,3283432,95,5,0,0,0,0,3,315180,3151808,315180,3151808,315180,1,0,8,660140,660012,-1,0
3,174245,45154623,30884827,284000,1047,0,0,0,0,2,278,6171249,156,4,0,0,0,0,3,65734,6303287,65734,6303287,65734,1,0,10,644938,644815,-1,0
2,823,44738,55151,896,76,0,0,0,0,100,5400,5960,104,5,0,0,0,0,2,491,43146,491,43146,491,1,0,8,2434,2349,-1,2
4,304954,25485309,81295289,283789,1417,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,7502,0,7502,0,1,0,7,990042,989918,-1,0
2,3809,57009068,88580736,5903,2686,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,13878,13796,-1,1
1,2012,37883440,56910743,3237,1502,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,204,11159,10952,-1,4
1,5667,119927306,149840030,414591,2587,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,669069,668933,-1,0
1,5443,107328902,149275298,251306,2720,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,4,665411,665276,-1,0
2,615,6343236,12639534,691,214,0,0,0,0,2,278,278,2,5,0,0,0,0,4,604047,6046492,604047,6046492,604047,1,0,7,2168,2020,-1,4
2,186484,39438525,36664451,120652,1980,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,513486,513404,-1,0
1,221,6306896,25790,289,116,0,0,0,0,65,2363858,3675,47,5,0,0,0,0,1,0,0,0,0,0,1,0,6,1222,1130,-1,1
4,302,6317333,20821,245,76,0,0,0,0,69,2364414,3344,42,5,0,0,0,0,4,0,0,0,0,0,1,0,606,690,605,-1,1
3,182892,209417980,239241314,293403,3037,0,0,0,0,2,278,560,4,5,0,0,0,0,3,0,7615,0,7615,0,1,0,6,676534,676397,-1,0
1,2816,56816700,86640439,411089,1637,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,654455,654329,-1,0
2,144,18972,12632896,595,156,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,992,889,-1,3
4,305727,25585140,144542374,287950,2437,0,0,0,0,4,556,3796,55,5,0,0,0,0,4,0,0,0,0,0,1,0,10,1003429,1003295,-1,0
2,188716,64806726,61981473,122140,3030,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,522300,522212,-1,0
1,7699,157906192,204548,1502,2212,0,0,0,0,146,6039240,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,13404,13166,-1,4
1,187,25046,24836,182,226,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,5,113325,113218,-1,3
3,181601,178911578,220296845,292518,2837,0,0,0,0,46,1052118,280,2,5,0,0,0,0,3,0,0,0,0,0,1,0,8,672769,672632,-1,0
2,535,18911293,46660,513,206,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,6,214721,214620,-1,3
4,348670,14679072,21486822,210839,777,0,0,0,0,2,278,5252359,135,4,0,0,0,0,4,551433,6310506,551433,6310506,551433,1,0,8,641337,641219,-1,0
3,119530,36592103,63777761,317248,1317,0,0,0,0,5,598,556,4,4,0,0,0,0,3,0,6303419,0,6303419,0,1,0,7,987747,987623,-1,0
1,239,16570,29765683,407976,807,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,641401,641283,-1,0
3,2096,19009600,20828,152,181,0,0,0,0,123,662929,556,4,4,0,0,0,0,3,0,0,0,0,0,1,0,8,2930,2826,-1,2
2,51,7090,6812,49,36,0,0,0,0,6,801,801,6,5,0,0,0,0,2,0,0,0,0,0,1,0,5,13651,13555,-1,3
2,2714,69392625,61414599,410406,1347,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,1,0,4,650115,649989,-1,0
1,3385,50644319,82153324,4552,1746,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,11502,11377,-1,1
4,2150,131349,12707592,2051,116,0,0,0,0,143,8807,2501088,172,5,0,0,0,0,4,250036,6388768,250036,6388768,250036,1,0,10,4956,4857,-1,2
2,2541,31632283,94849740,5074,2826,0,0,0,0,0,0,556,4,5,0,0,0,0,2,630335,6303353,630335,6303353,630335,1,0,8,20424,20296,-1,1
1,5205,138769909,86004507,243271,2880,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,6,521538,521450,-1,0
3,281,6318097,21186,200,116,0,0,0,0,5,598,626,5,5,0,0,0,0,3,0,0,0,0,0,1,0,6,601,510,-1,2
2,1418,31554462,48918743,413546,1077,0,0,0,0,92,6092,6303182,170,4,0,0,0,0,2,0,0,0,0,0,1,0,8,984557,984435,-1,0
4,350339,21124355,59423133,212990,1657,0,0,0,0,2,278,5596,80,5,0,0,0,0,4,443,4434,443,4434,443,1,0,6,654665,654539,-1,0
2,146,19324,19282,145,161,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,1,0,6,5238,5169,-1,2
1,182877,96025510,12764700,300510,2490,0,0,0,0,2,278,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,964402,964258,-1,0
2,6695,126289424,200445130,420309,2527,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,10,1005466,1005331,-1,0
4,351443,40102192,91028784,214737,2257,0,0,0,0,81,5610,322,3,4,0,0,0,0,4,0,0,0,0,0,1,0,10,664552,664417,-1,0
2,185949,33100762,36645621,120517,1770,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,5,512532,512451,-1,0
4,305643,25573464,138192763,287188,2307,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,6303372,0,6303372,0,1,0,6,1001250,1001116,-1,0
3,183670,209467374,113806842,156479,2970,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,6303353,0,6303353,0,1,0,6,668154,668019,-1,0
2,4191,69577509,56986181,4064,1942,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,16365,16138,-1,4
4,3075,50604663,31680153,2363,1316,0,0,0,0,111,4202195,4661,62,4,0,0,0,0,4,0,0,0,0,0,1,0,6,8892,8772,-1,1
3,118424,17623708,51110440,316284,917,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,6303353,0,6303353,0,1,0,8,982008,981892,-1,0
1,856,11475667,18959208,1027,266,0,0,0,0,139,5121318,5224,77,4,0,0,0,0,1,0,0,0,0,0,1,0,6,2462,2352,-1,3
3,122329,87161575,89148271,319564,2307,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,1,0,6,1001250,1001116,-1,0
1,1428,18972616,60777139,246294,1135,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,1,0,4,645807,645683,-1,0
3,5470,82277142,226500,1668,2456,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,1,0,6,14860,14727,-1,1
2,186107,33114299,36650941,120555,1830,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,512729,512647,-1,0
2,956,6389759,18988682,1192,732,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,3743,3626,-1,1
2,187250,39507859,49311341,121340,2330,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,12606846,0,12606846,0,1,0,8,517670,517582,-1,0
3,356,34060,31560330,1356,166,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,4,2741,2636,-1,3
3,2609,31717280,17702548,2754,1756,0,0,0,0,79,5526,4859014,134,5,0,0,0,0,3,0,0,0,0,0,1,0,8,12455,12335,-1,1
3,181703,196727901,88543660,155379,2500,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,1,0,6,662989,662854,-1,0
1,2747,63103188,66673405,240917,2180,0,0,0,0,101,6686,6040448,161,5,0,0,0,0,1,603981,6039814,603981,6039814,603981,1,0,6,515253,515168,-1,0
4,305584,25565360,119249602,286245,2217,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,999306,999172,-1,0
4,348910,14700890,25443111,154804,965,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,1,0,4,643737,643621,-1,0
2,186458,39434885,36660811,120626,1940,0,0,0,0,2,280,350,3,5,0,0,0,0,2,0,0,0,0,0,1,0,5,513152,513070,-1,0
4,305765,25590422,152825851,288284,2497,0,0,0,0,2,278,1971008,67,5,0,0,0,0,4,131402,1314028,131402,1314028,131402,1,0,7,1004620,1004485,-1,0
1,129115,6977056,25892016,129517,246,0,0,0,0,0,0,556,4,4,0,0,0,0,1,0,0,0,0,0,1,0,8,260442,260340,-1,3
3,4524,50775159,44464105,4235,2896,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,1,0,608,20072,19944,-1,1
1,116,8137,6334738,409,286,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,8,282623,282510,-1,3
1,1833,19070936,142287,1037,1536,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,1,0,4,8426,8292,-1,1
2,289554,169839086,38240682,306485,2890,0,0,0,0,2,278,556,4,5,0,0,0,0,4,801,8011,801,8011,801,1,0,6,968153,968009,-1,0
3,468,12623179,6319633,289,131,0,0,0,0,5,759,2233352,67,5,0,0,0,0,3,223258,6303287,223258,6303287,223258,1,0,6,1530,1433,-1,2
1,869,12654219,25252313,1083,216,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,1,0,4,2326,2225,-1,3
2,947,25230955,22944993,245216,935,0,0,0,0,0,0,322,3,5,0,0,0,0,2,0,0,0,0,0,1,0,4,643392,643276,-1,0
1,2029,56762700,35388183,239779,1920,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,5,512953,512871,-1,0
1,2338,44196514,63315294,4217,2527,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,1,0,4,16071,15848,-1,4
2,3017,75705193,50687222,3981,1766,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,1,0,6,15786,15665,-1,1
1,64134,16051606,3472416,64096,101,0,0,0,0,11549,4688417,622365,11502,5,0,0,0,0,1,0,0,0,0,0,1,0,8,129008,128913,-1,3
1,1138,11481558,44226633,2097,906,0,0,0,0,135,5120932,5266,75,5,0,0,0,0,1,0,0,0,0,0,1,0,6,3864,3792,-1,1
3,173736,32532597,18261835,283478,957,0,0,0,0,148,5908446,6051,83,5,0,0,0,0,3,0,0,0,0,0,1,0,10,643607,643488,-1,0
2,287355,138207586,25579858,305689,2380,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,1,0,6,963300,963156,-1,0
4,305669,25577078,138204528,287333,2347,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,8077,0,8077,0,1,0,7,1001558,1001424,-1,0
2,819,12647239,19037662,2639,131,0,0,0,0,5,759,6121,104,4,0,0,0,0,2,491,6398788,491,6398788,491,1,0,7,3452,3389,-1,2
2,2714,69392625,61416321,410419,1367,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,6,650373,650247,-1,0
1,3721,69461799,111338432,249097,1945,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,1,0,6,656397,656270,-1,0
1,12,1016,12099,90,86,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,1,0,6,559,474,-1,3
4,2816,38021318,6473310,1485,1726,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,1,0,4,11157,11028,-1,1
2,1473,37587733,42446253,409182,1137,0,0,0,0,156,6039822,6524,94,5,0,0,0,0,2,0,0,0,0,0,1,0,6,645959,645834,-1,0
4,305504,25553900,112927244,285880,2097,0,0,0,0,3,320,598,5,5,0,0,0,0,4,0,7285,0,7285,0,1,0,8,997631,997501,-1,0
2,1998,44177928,44394745,3573,2377,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,8,16356,16225,-1,1
2,188,6304558,17160377,407695,737,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,1,0,4,640691,640573,-1,0
2,758,12647599,12647476,757,231,0,0,0,0,32,2669,556,4,5,0,0,0,0,2,0,0,0,0,0,1,0,9,4912,4808,-1,2
3,175964,76745731,74027397,285965,1397,0,0,0,0,84,5710,5252828,143,5,0,0,0,0,3,512092,5120924,512092,5120924,512092,1,0,6,650710,650584,-1,0
